sentiment,date,channel,game,user,mod,subscriber,message,pred_sentiment,class_scores,inferred
1,2018-05-11T21:07:13.017Z,forsen,Barbie and the Magic of Pegasus,478529,False,False,LUL,1,0.1-0.22-0.68,true
1,2018-05-14T19:29:00.678Z,forsen,Super Mario Odyssey,457727,False,False,OMEGALUL,1,0.16-0.25-0.59,true
-1,2018-05-03T02:15:02.503Z,moonmoon_ow,IRL,1049275,False,True,@MOONMOON_OW i bought golf it for this please dont let that be the odd man out moon2A,0,0.13754227733934613-0.838782412626832-0.02367531003382187,true
0,2018-05-24T17:19:02.620Z,forsen,Raft,121830,False,True,MercyWing1 PowerUpL TriHard cmonBruh PowerUpR MercyWing2,0,0.0005735760524502658-0.815484909254358-0.1839415146931916,true
0,2018-05-25T16:42:39.555Z,forsen,Detroit: Become Human,8370092,False,False,R_,0,0.33-0.34-0.33,false
0,2018-05-08T19:01:28.978Z,forsen,Darwin Project,107324,False,True,💿 ✋ forsen1337 TRANSPARENCY NO JUTSU,0,0.28957528957528955-0.5768339768339767-0.1335907335907336,true
-1,2018-05-19T23:30:23.530Z,sodapoppin,FAR: Lone Sails,2007143,False,True,Never turn volume down DansGame,-1,0.62-0.22-0.16,true
0,2018-05-23T19:59:54.228Z,forsen,Raft,115343,False,True,LULW,1,0.16-0.22-0.62,true
1,2018-05-05T17:27:42.875Z,forsen,Fallout: New Vegas,2089510,False,False,OMEGALUL,1,0.16-0.25-0.59,true
1,2018-05-10T06:09:04.988Z,xqcow,IRL,88983,False,False,FrankerZ,0,0.04040404040404041-0.494949494949495-0.4646464646464647,true
0,2018-05-15T12:07:51.417Z,riotgames,League of Legends,4482829,False,False,Eu choke,-1,0.7692307692307693-0.15384615384615385-0.07692307692307693,true
-1,2018-05-04T07:28:43.033Z,moonmoon_ow,Darkest Dungeon,111002,False,False,monkaMEGA,0,0.33-0.34-0.33,false
1,2018-05-15T14:04:15.209Z,riotgames,League of Legends,898219,False,False,squishy hunter gachiGASM,0,0.33-0.34-0.33,false
0,2018-05-04T23:55:47.859Z,sodapoppin,Donkey Kong 64,941167,False,False,ppHop,0,0.33-0.34-0.33,false
0,2018-05-20T09:59:29.137Z,riotgames,League of Legends,6494670,False,False,watapp,0,0.33-0.34-0.33,false
-1,2018-05-07T16:39:48.501Z,forsen,Barbie and the Magic of Pegasus,2775409,False,False,5000 BITCOINS Pog,1,0.05-0.21-0.74,true
0,2018-05-01T18:09:22.654Z,forsen,Fallout: New Vegas,2746072,False,False,??????????????????????,0,0.33-0.34-0.33,false
1,2018-05-13T00:02:24.507Z,xqcow,Overwatch,295150,False,False,LUL LUL,1,0.019201228878648235-0.09293394777265744-0.8878648233486944,true
1,2018-05-15T16:59:26.264Z,forsen,Animal Super Squad,1317959,False,False,LULW,1,0.16-0.22-0.62,true
1,2018-05-02T22:14:38.709Z,forsen,Fallout: New Vegas,2423025,False,True,gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap,1,7.588725022250615e-11-0.00003124089296448161-0.9999687590311483,true
1,2018-05-05T14:02:39.773Z,moonmoon_ow,unknown,15,True,True,moon2N [4525] okays,1,0.07692307692307693-0.38461538461538464-0.5384615384615384,true
1,2018-05-15T16:32:41.575Z,forsen,IRL,119322,False,True,forsenShuffle,0,0.33-0.34-0.33,false
0,2018-05-15T12:45:55.085Z,riotgames,League of Legends,7804140,False,False,????????????????????,0,0.33-0.34-0.33,false
1,2018-05-09T02:42:05.996Z,moonmoon_ow,Conan Exiles,146420,False,True,gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap gachiBASS Clap ⁭,1,1.0323327180753828e-27-9.682006095592849e-13-0.9999999999990318,true
0,2018-05-12T21:54:57.956Z,forsen,Lake Ridden,10992,False,True,RIGGED LULW RIGGED LULW RIGGED LULW RIGGED LULW,-1,0.4939812569837761-0.45963079751999175-0.04638794549623224,true
0,2018-05-07T03:11:31.638Z,sodapoppin,IRL,126383,False,False,monkaS Clap,0,0.04878048780487805-0.4919324577861163-0.45928705440900564,true
1,2018-05-15T13:57:51.760Z,riotgames,League of Legends,1823811,False,False,4.8 LUL,1,0.1-0.22-0.68,true
0,2018-05-20T18:32:35.598Z,forsen,Barbie and the Magic of Pegasus,1035454,False,False,forsenCD,0,0.33-0.34-0.33,false
1,2018-05-14T12:26:31.442Z,riotgames,League of Legends,1867545,False,False,BROTHER KARSA LUL,1,0.1-0.22-0.68,true
0,2018-05-22T17:49:43.501Z,moonmoon_ow,Dark Souls III,53586,False,True,random string of numbers,0,0.33-0.34-0.33,false
1,2018-05-19T11:37:08.525Z,riotgames,League of Legends,42176,False,False,VoHiYo only real WEEB can build this perfect pyramid VoHiYo VoHiYo . Try like me !Try like me ! Try like me !! VoHiYo VoHiYo VoHiYo And my pyramid still higher!!!!!! VoHiYo VoHiYo VoHiYo VoHiYo,1,7.383616999610196e-12-0.000052143589321004206-0.9999478564032953,true
0,2018-05-09T04:13:47.805Z,xqcow,IRL,2064288,False,False,TABARNAK XQC NON,0,0.33-0.34-0.33,false
1,2018-05-31T19:49:50.257Z,forsen,Dark Souls,120292,False,False,"""HAHAA"" FREINDS :D ""HAHAA"" FREINDS :D ""HAHAA"" FREINDS :D ""HAHAA"" FREINDS :D",1,0.00000911399673371856-0.0000037330930621311223-0.9999871529102042,true
-1,2018-05-22T02:56:23.334Z,moonmoon_ow,Super Ghouls 'N Ghosts,277973,False,True,moon2H,0,0.33-0.34-0.33,false
1,2018-05-10T20:07:27.294Z,forsen,Darwin Project,53848,False,True,CHAT REMEMBER TO VOTE OMGScoods ❗ CHAT REMEMBER TO VOTE OMGScoods ❗ CHAT REMEMBER TO VOTE OMGScoods ❗,0,0.018460959476368586-0.902322774958042-0.07921626556558939,true
0,2018-05-29T17:52:09.782Z,forsen,Dark Souls,16082674,False,False,monkaS,0,0.26-0.57-0.17,true
1,2018-05-25T15:36:44.825Z,moonmoon_ow,Dark Souls,78728,False,True,PepoCheer Baby PepoCheer first PepoCheer game PepoCheer,0,0.33-0.34-0.33,false
1,2018-05-14T11:53:43.409Z,riotgames,League of Legends,1922011,False,False,@na_ni_z_gg_z_er TriHard,0,0.35-0.36-0.29,true
0,2018-05-13T07:36:19.879Z,moonmoon_ow,The Cat Lady,4435218,False,True,Old Man OMEGAROLL,0,0.33-0.34-0.33,false
1,2018-05-29T23:15:59.797Z,xqcow,Overwatch,556450,False,False,PLEASE,0,0.07692307692307693-0.46153846153846156-0.46153846153846156,true
0,2018-05-23T01:03:16.845Z,xqcow,Overwatch,544487,False,False,DRACO MALFOY STREAMS?????????? Pog,1,0.05-0.21-0.74,true
1,2018-05-26T14:29:33.191Z,moonmoon_ow,Dark Souls,763861,False,True,W O W Clap,1,0.05-0.23-0.72,true
1,2018-05-17T15:54:33.982Z,forsen,IRL,169866,False,False,good dog DansGame Clap,1,0.028429933969185625-0.23202494497432138-0.739545121056493,true
0,2018-05-06T22:45:59.592Z,sodapoppin,Peggle 2,488738,False,False,YES,0,0.07692307692307693-0.46153846153846156-0.46153846153846156,true
0,2018-05-20T20:27:29.630Z,forsen,Jalopy,251374,False,False,haHAA say it,-1,0.5346534653465347-0.22772277227722773-0.2376237623762376,true
-1,2018-05-23T17:10:37.703Z,forsen,Raft,559581,False,False,GachiPls PepeHands GachiPls PepeHands GachiPls PepeHands GachiPls PepeHands GachiPls PepeHands .,-1,0.9677352708333516-0.026076624046288813-0.006188105120359554,true
0,2018-05-03T04:18:04.281Z,moonmoon_ow,Golf It!,33298,False,True,"@MOONMOON_OW if you had the experience and the non-lazyness to cook, would you cook your own vietnamese food ?",0,0.33-0.34-0.33,false
-1,2018-05-13T13:07:14.332Z,riotgames,League of Legends,693259,False,False,NOT THE BAJS WutFace NOT THE BAJS WutFace /,-1,0.8630425621576064-0.06089338390223347-0.07606405394016014,true
0,2018-05-18T21:59:05.541Z,sodapoppin,IRL,976873,False,True,Cx DOES THAT,0,0.33-0.34-0.33,false
-1,2018-05-15T13:59:07.648Z,riotgames,League of Legends,2600824,False,False,STOP IT,-1,0.46153846153846156-0.46153846153846156-0.07692307692307693,true
1,2018-05-09T17:11:00.101Z,sodapoppin,IRL,365458,False,False,@sodapoppin Chuck I love you :) <3 you are amazing,1,0.00000708750708750709-0.0001228501228501229-0.9998700623700625,true
0,2018-05-17T03:18:40.628Z,sodapoppin,Omensight,4162488,False,False,H A R B I N G E R Champ,1,0.07692307692307693-0.15384615384615385-0.7692307692307693,true
1,2018-05-28T19:40:05.478Z,sodapoppin,Bless Online,322720,False,True,"""Premium Membership (180 Days)"" gives 8 in-game buffs (among other things) - not p2w Kappa OMEGALUL",1,0.028978007761966372-0.3298835705045279-0.6411384217335058,true
0,2018-05-12T21:14:09.146Z,forsen,Lake Ridden,1333,True,True,Looking for a Pleb Free Zone? Join other subscribers on Discord by typing !discord in chat and following the instructions.,0,0.07915993537964458-0.8481421647819063-0.07269789983844911,true
1,2018-05-27T07:45:04.630Z,xqcow,Detroit: Become Human,64433,False,True,WutFaceW,0,0.33-0.34-0.33,false
1,2018-05-16T20:47:11.549Z,forsen,The Amazing Frog?,119322,False,True,GOTY PagChomp Clap,1,0.05-0.23-0.72,true
0,2018-05-12T15:55:08.990Z,forsen,IRL,2033381,False,False,SOO,0,0.33-0.34-0.33,false
1,2018-05-13T16:52:35.061Z,forsen,Super Mario Odyssey,40646,False,True,ANELE Clap,0,0.12840670859538786-0.49423480083857446-0.37735849056603776,true
1,2018-05-15T13:17:27.626Z,riotgames,League of Legends,1106755,False,False,LUL,1,0.1-0.22-0.68,true
1,2018-05-13T12:18:24.722Z,riotgames,League of Legends,1075143,False,False,LUL U,1,0.1-0.22-0.68,true
1,2018-05-07T19:44:26.254Z,forsen,They Are Billions,2979439,False,True,"""CUTE CHAT"" OMEGALUL 👉 OpieOP ""CUTE CHAT"" OMEGALUL 👉 OpieOP ""CUTE CHAT"" OMEGALUL 👉 OpieOP",1,2.739374520107026e-8-0.0034356959667987256-0.996564276639456,true
-1,2018-05-10T20:48:52.793Z,forsen,Darwin Project,2677982,False,False,ALT+F4,0,0.33-0.34-0.33,false
-1,2018-05-13T08:17:53.723Z,moonmoon_ow,The Cat Lady,72630,False,True,mitzi monkaMEGA,0,0.33-0.34-0.33,false
1,2018-05-20T06:03:44.848Z,moonmoon_ow,Throne of Lies: The Online Game of Deceit,9701550,False,True,Clap,1,0.05-0.23-0.72,true
0,2018-05-30T21:39:41.702Z,forsen,Dark Souls,12589549,False,False,HERE IT COMES LULW,1,0.16-0.22-0.62,true
1,2018-05-09T03:22:01.577Z,xqcow,IRL,8015868,False,True,HYPERPOGGERS GIMME SOME MAcDonAlds,0,0.33-0.34-0.33,false
1,2018-05-08T19:32:55.061Z,forsen,Darwin Project,867760,False,True,ZULUL gachiBASS ZULUL gachiBASS ZULUL gachiBASS,1,0.021722528638099283-0.14319049639372083-0.83508697496818,true
1,2018-05-07T01:52:42.675Z,sodapoppin,IRL,1411225,False,False,ZULUL,0,0.33-0.34-0.33,false
0,2018-05-18T04:18:35.498Z,moonmoon_ow,Dark Souls III,128599,False,True,moon2CD,0,0.33-0.34-0.33,false
1,2018-05-14T10:17:25.508Z,riotgames,League of Legends,9242535,False,False,forsenOMEGA,0,0.33-0.34-0.33,false
0,2018-05-19T00:07:11.159Z,sodapoppin,Wizard of Legend,114875,False,False,??????,0,0.33-0.34-0.33,false
0,2018-05-12T01:44:39.421Z,sodapoppin,The Joy Of Sex,969908,False,True,sodaGASP,0,0.33-0.34-0.33,false
0,2018-05-06T17:45:47.234Z,forsen,City of Brass,899319,False,True,#G1,0,0.33-0.34-0.33,false
0,2018-05-11T20:10:33.812Z,forsen,Wrongworld,322599,False,False,HYPERBRUH,-1,0.52-0.27-0.21,true
0,2018-05-17T19:11:01.596Z,sodapoppin,IRL,2532246,False,False,Blizzards is working on a shooter. Probably BR,0,0.33-0.34-0.33,false
1,2018-05-07T15:59:27.545Z,forsen,IRL,212912,False,True,✋ forsen1337 KAGEBUNSHIN NO JUTSU forsen1337 forsen1337 forsen1337 forsen1337 forsen1337 forsen1337 forsen1337,0,0.28957528957528955-0.5768339768339767-0.1335907335907336,true
1,2018-05-15T03:00:48.262Z,moonmoon_ow,Retro,520531,False,True,gachiBASS,1,0.16-0.3-0.54,true
0,2018-05-06T10:06:00.711Z,riotgames,League of Legends,35044,False,False,\ʕ •ᴥ•ʔ/ RAISE YOUR KOALAS \ʕ •ᴥ•ʔ/,0,0.33-0.34-0.33,false
-1,2018-05-12T05:29:46.954Z,xqcow,IRL,9987762,False,False,BibleThump MercyWing1 MercyWing2,0,0.10675512665862484-0.6875753920386007-0.2056694813027744,true
0,2018-05-25T04:30:51.651Z,moonmoon_ow,Dark Souls,2944530,False,False,sure just send me $5,0,0.07692307692307693-0.6923076923076923-0.23076923076923078,true
-1,2018-05-07T15:19:35.899Z,moonmoon_ow,Stephen's Sausage Roll,980032,False,True,It’s kinda irritating because you’re dumb but eh doesn’t matter too much moon2N,-1,0.5732484076433122-0.42038216560509556-0.006369426751592358,true
1,2018-05-14T03:33:11.999Z,xqcow,Overwatch,8021654,False,False,FIGHT JEFF LUL,1,0.19607843137254902-0.35947712418300654-0.4444444444444444,true
1,2018-05-26T15:38:43.366Z,forsen,Detroit: Become Human,24270,False,True,KKool Clap KKool 🎸 KKool Clap ⁭,1,0.00013046518666958912-0.08005865714792665-0.9198108776654038,true
-1,2018-05-03T21:50:08.528Z,xqcow,Overwatch,1199300,False,True,LOUDER PLS,0,0.07692307692307693-0.8461538461538461-0.07692307692307693,true
0,2018-05-06T18:26:12.796Z,forsen,Close Your Eyes,1257165,False,True,123,0,0.33-0.34-0.33,false
1,2018-05-15T03:47:40.913Z,moonmoon_ow,Retro,63909,False,True,moon2M,0,0.33-0.34-0.33,false
0,2018-05-09T22:32:03.203Z,sodapoppin,IRL,529685,False,False,60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog 60 SECONDS Pog,1,1.7957350575006534e-26-9.241163414107773e-13-0.999999999999076,true
0,2018-05-05T16:50:47.822Z,forsen,Fallout: New Vegas,990458,False,True,!vanish,0,0.33-0.34-0.33,false
-1,2018-05-13T18:16:55.543Z,forsen,Super Mario Odyssey,20040,False,True,forsenWTF,0,0.33-0.34-0.33,false
-1,2018-05-05T15:57:59.958Z,forsen,Fallout: New Vegas,45068,False,True,HowLongToBeat says Dead Money is 5 hours 30 mins and Old World Blues is 7 hours for main story forsen pajaDank,-1,0.7692307692307693-0.15384615384615385-0.07692307692307693,true
1,2018-05-16T16:40:16.676Z,forsen,IRL,159161,False,True,DIABL OMEGALUL,1,0.16-0.25-0.59,true
0,2018-05-29T21:32:54.581Z,forsen,Dark Souls,9035894,False,True,forsenSleeper,0,0.33-0.34-0.33,false
1,2018-05-27T20:54:25.886Z,forsen,Dark Souls,12735759,False,False,LOST SOULS OMEGALUL,0,0.19814241486068113-0.6191950464396284-0.18266253869969037,true
-1,2018-05-02T21:41:14.653Z,forsen,Fallout: New Vegas,843816,False,True,forsenT,0,0.33-0.34-0.33,false
0,2018-05-09T17:24:12.149Z,sodapoppin,IRL,1296691,False,False,Kapp,0,0.33-0.34-0.33,false
1,2018-05-14T05:21:08.806Z,xqcow,IRL,584686,False,True,OMEGALUL,1,0.16-0.25-0.59,true
1,2018-05-23T06:16:43.716Z,moonmoon_ow,Throne of Lies: The Online Game of Deceit,7649819,False,True,@doserino_ moon2CUTE moon2CUTE moon2CUTE moon2CUTE moon2CUTE moon2CUTE moon2CUTE moon2CUTE,0,0.33-0.34-0.33,false
0,2018-05-22T04:09:26.017Z,xqcow,Fortnite,2102680,False,False,WHO ARE YOU PLAYING WITH @xQcOW HELLOOOO,0,0.07692307692307693-0.6153846153846154-0.3076923076923077,true
0,2018-05-27T05:24:33.566Z,xqcow,Detroit: Become Human,64433,False,True,Pog,1,0.05-0.21-0.74,true
0,2018-05-29T20:08:57.798Z,forsen,Dark Souls,4471,False,True,forsenS,0,0.33-0.34-0.33,false
1,2018-05-09T20:24:42.209Z,xqcow,Overwatch,11847,False,True,LUL,1,0.1-0.22-0.68,true
1,2018-05-17T18:48:16.115Z,forsen,House Flipper,765359,False,False,I MADE DIS :),1,0.06-0.13-0.81,true
1,2018-05-11T20:28:58.603Z,forsen,Talk Shows,2619742,False,False,forsenPls,0,0.23232323232323235-0.4646464646464647-0.30303030303030304,true
0,2018-05-12T04:30:25.443Z,xqcow,IRL,707083,False,True,BIRB,0,0.33-0.34-0.33,false
1,2018-05-15T04:27:55.625Z,moonmoon_ow,Retro,10082900,False,False,Super Punch-Out theCHAMP,1,0.07692307692307693-0.07692307692307693-0.8461538461538461,true
0,2018-05-29T19:43:06.160Z,forsen,Dark Souls,176084,False,True,nymnDab,0,0.33-0.34-0.33,false
0,2018-05-01T22:36:49.485Z,forsen,The Forest,178455,False,True,narwFan DAVE narwFan WAITING narwFan ROOM narwFan .,0,0.33-0.34-0.33,false
1,2018-05-08T05:46:19.328Z,moonmoon_ow,Throne of Lies: The Online Game of Deceit,586214,False,True,MissMoo moon2CUTE,0,0.33-0.34-0.33,false
1,2018-05-27T16:16:21.977Z,forsen,IRL,5482763,False,False,PogChamp,1,0.01-0.03-0.96,true
0,2018-05-18T15:57:34.167Z,riotgames,League of Legends,3002091,False,False,NUB NA SMITES,0,0.33-0.34-0.33,false
1,2018-05-23T05:23:49.636Z,xqcow,Until Dawn,36887,False,False,NORMIE CHECK cmonBruh 👉 ninjaPon NORMIE CHECK cmonBruh 👉 ninjaPon NORMIE CHECK cmonBruh 👉 ninjaPon NORMIE CHECK cmonBruh 👉 ninjaPon NORMIE CHECK cmonBruh 👉 ninjaPon NaM,0,0.000003657707143402288-0.9934047896535376-0.006591552639319065,true
0,2018-05-07T17:42:52.185Z,moonmoon_ow,Stephen's Sausage Roll,2860451,False,True,This is why moon needs a person chef,0,0.33-0.34-0.33,false
1,2018-05-06T07:53:06.213Z,xqcow,Overwatch,36887,False,False,PepePls,1,0.23-0.25-0.52,true
0,2018-05-27T03:33:54.480Z,moonmoon_ow,Dark Souls,3190747,False,True,FeelsPointMan ☝,1,0.14432989690721648-0.4020618556701031-0.4536082474226804,true
-1,2018-05-21T00:55:30.960Z,sodapoppin,Overwatch,954958,False,False,dude jesus fucking christ this chat is horrific dude jesus fucking christ this chat is horrific,-1,0.9837398373983739-0.008130081300813009-0.008130081300813009,true
-1,2018-05-12T01:55:25.227Z,sodapoppin,The Joy Of Sex,88787,False,False,KANOJO REMOVED PunOko KANOJO REMOVED PunOko KANOJO REMOVED PunOko KANOJO REMOVED PunOko,-1,0.6434517014678253-0.3564888535410478-0.000059444991127002866,true
0,2018-05-22T17:49:32.545Z,forsen,Burnout Paradise,600144,False,True,NEW CAR,0,0.33-0.34-0.33,false
1,2018-05-25T07:57:09.279Z,sodapoppin,Detroit: Become Human,637731,False,True,NOV 6 is my birthday Pog,1,0.05-0.21-0.74,true
-1,2018-05-06T11:40:00.798Z,riotgames,League of Legends,1159283,False,False,?????????????????????????,0,0.33-0.34-0.33,false
1,2018-05-29T03:35:58.554Z,xqcow,Overwatch,618438,False,True,3rd leg cam gachiBASS Clap,1,0.017174753112924-0.1481322455989695-0.8346930012881064,true
0,2018-05-08T17:45:12.578Z,forsen,Murderous Pursuits,1277917,False,False,Kapp,0,0.33-0.34-0.33,false
-1,2018-05-14T11:33:50.745Z,riotgames,League of Legends,5913288,False,False,don't overuse monkaS,0,0.26-0.57-0.17,true
0,2018-05-19T02:57:15.111Z,moonmoon_ow,Getting Over It,1518059,False,True,Maybe it rewards being closer since clicking closer in the right direction is more difficult moon2T just a guess tho moon2SHRUG,0,0.18181818181818182-0.5454545454545455-0.27272727272727276,true
0,2018-05-09T07:19:51.491Z,moonmoon_ow,Conan Exiles,270086,False,True,Just jump to the second floor with your giant muscles,0,0.33-0.34-0.33,false
0,2018-05-21T16:43:19.133Z,forsen,IRL,263585,False,True,LULW,1,0.16-0.22-0.62,true
-1,2018-05-15T11:39:40.052Z,riotgames,League of Legends,1659683,False,False,Kaisa damage monkaS,-1,0.7944444444444444-0.15833333333333333-0.04722222222222222,true
-1,2018-05-06T23:16:56.346Z,sodapoppin,IRL,558648,False,False,monkaGun,0,0.33-0.34-0.33,false
-1,2018-05-05T15:48:35.307Z,forsen,Fallout: New Vegas,1542402,False,True,Delet this forsenT forsenGun,0,0.33-0.34-0.33,false
1,2018-05-04T02:08:56.291Z,xqcow,Fortnite,423730,False,True,Pog,1,0.05-0.21-0.74,true
-1,2018-05-29T21:08:20.657Z,forsen,Dark Souls,34019,False,True,DansGame WRONG VERSION DansGame WRONG VERSION,-1,0.9685059208868732-0.030486268581506673-0.0010078105316200555,true
1,2018-05-03T14:11:44.400Z,riotgames,League of Legends,309814,False,False,SELLOUT LUL,1,0.1-0.22-0.68,true
-1,2018-05-03T20:40:11.117Z,xqcow,Overwatch,50699,False,True,cmonBrother,0,0.33-0.34-0.33,false
-1,2018-05-26T05:41:19.641Z,moonmoon_ow,Dark Souls,7933718,False,True,did i forget to resub for a month and really lost the 15 month streak? FeelsBadMan,0,0.28915662650602414-0.7009857612267252-0.009857612267250824,true
-1,2018-05-25T07:58:31.405Z,sodapoppin,Detroit: Become Human,57458,True,True,FeelsWeirdMan chat,0,0.33-0.34-0.33,false
0,2018-05-30T01:03:25.075Z,sodapoppin,Dark Souls,7836,False,False,Pog,1,0.05-0.21-0.74,true
1,2018-05-20T12:03:59.525Z,riotgames,League of Legends,670847,False,False,7 Tanks in one game POGGERS Healthy meta POGGERS 12 kills in 31 mins POGGERS Thanks riot POGGERS,1,0.000015371655896259776-0.003486291557271716-0.996498336786832,true
0,2018-05-21T15:10:46.990Z,moonmoon_ow,Dark Souls III,15,True,True,moon2N [14138] okays,1,0.07692307692307693-0.38461538461538464-0.5384615384615384,true
1,2018-05-17T01:26:35.463Z,sodapoppin,Wizard of Legend,484992,False,False,POGGERS,1,0.04-0.12-0.84,true
1,2018-05-15T19:20:42.425Z,forsen,Laser League,458495,False,False,wasnot even alive OMEGALUL,1,0.03292181069958848-0.360082304526749-0.6069958847736626,true
0,2018-05-20T13:53:25.575Z,riotgames,League of Legends,484448,False,False,Squid1 Squid2 POGGERS Squid4,0,0.0036518563603164943-0.5464394400486915-0.44990870359099205,true
0,2018-05-06T13:07:44.039Z,riotgames,League of Legends,365797,False,False,WHAT IS THIS GAME? BrokeBack,-1,0.46-0.34-0.2,true
0,2018-05-03T04:44:53.887Z,moonmoon_ow,Golf It!,4986664,False,False,@moonmoon_ow How did you meet Eddie and why did you name him that?,0,0.33-0.34-0.33,false
1,2018-05-19T16:56:57.348Z,forsen,STAY,8245328,False,True,FeelsGoodMan KISS ME,1,0.0014705882352941178-0.05147058823529412-0.9470588235294117,true
-1,2018-05-12T08:24:10.760Z,riotgames,League of Legends,2589696,False,False,___ SMOrc only real ORC can build this perfect pyramid SMOrc SMOrc . Try like me !Try like me ! Try like me !! SMOrc SMOrcSMOrc SMOrc And my pyramid still higher!!!!!! SMOrc SMOrc SMOrc SMOrc,0,0.00001948611432235276-0.9809033329546912-0.019077180930986367,true
-1,2018-05-03T02:52:38.050Z,sodapoppin,Ori and the Blind Forest,87544,False,False,PepeHands,-1,0.6633663366336634-0.16831683168316833-0.16831683168316833,true
